run_id,map,effective_map,demand,demand_vehicles,demand_start_time,demand_end_time,population_set,pop_seed,scenario,controller,flags,driver_profile,population_file,status,wall_seconds,log_file,vehicles_count,mean_wait_s,p95_wait_s,mean_travel_s,p95_travel_s,mean_time_loss_s,mean_speed_mps,mean_co2_g,mean_fuel_g,planned_trips,completed_trips,unfinished_trips,censoring_rate,mp_switch_margin_count,mp_switch_max_green_count,mp_nmin_hold_step_count,mp_spillback_block_event_count,mp_spillback_release_event_count,mp_spillback_block_step_count,mp_platoon_extend_step_count,mp_fairness_positive_bonus_count,mp_fairness_bonus_sum,mp_super_mode_switch_count,mp_super_program0_to_mp_count,mp_super_mp_to_program0_count,mp_super_program0_step_count,mp_super_base_step_count,mp_super_lta_step_count,mp_super_nmin_step_count,mp_super_fair_step_count,mp_super_platoon_step_count,mp_super_safe_step_count,mp_super_load_sum,mp_super_imbalance_sum,mp_super_wait_imbalance_sum,mp_super_burstiness_sum,mp_super_platoon_sum,mp_super_downstream_sum
bologna__skewed__high__seed1__mp_lta_g060_sf050,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,798.589,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_lta_g060_sf050/vehicle_metrics.csv,2590,913.414286,3633.1,1270.904633,4262.8,1065.94561,6.12641,-27547635.493487,-27549500.240098,5000,2590,2410,48.2,4354.0,2212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_base,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_base,mp,,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,823.501,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_base/vehicle_metrics.csv,2564,1022.532371,3969.7,1383.521841,4591.55,1180.659017,6.306522,-26638649.320951,-26640710.933763,5000,2564,2436,48.72,6901.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_nmin_a080_f2,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,805.629,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_nmin_a080_f2/vehicle_metrics.csv,2520,958.982937,3892.95,1340.499603,4512.45,1137.70179,6.091437,-26379227.754203,-26381166.102253,5000,2520,2480,49.6,9194.0,1130.0,8483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_nmin_a120_f4,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_nmin_a120_f4,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 1.20 --nmin-floor 4 --nmin-min-green 4.0 --nmin-demand-gain 0.40 --nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,806.107,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_nmin_a120_f4/vehicle_metrics.csv,2549,982.113378,3940.6,1360.778737,4584.2,1155.221267,6.051381,-28351143.955694,-28353153.73697,5000,2549,2451,49.02,8534.0,1184.0,20251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_fair_mu3_w30,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_fair_mu3_w30,mp,--fairness --fairness-mu 3.0 --fairness-w-half 30.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,811.258,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_fair_mu3_w30/vehicle_metrics.csv,2635,994.263378,3682.6,1385.72334,4418.9,1185.108713,5.9476,-22849110.255881,-22851174.143813,5000,2635,2365,47.3,8541.0,1123.0,0.0,0.0,0.0,0.0,0.0,138385.0,295835.383493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_fair_mu5_w20,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,796.593,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_fair_mu5_w20/vehicle_metrics.csv,2655,1014.763465,3660.8,1413.487759,4253.3,1215.833397,5.658332,-20834536.022303,-20836518.92016,5000,2655,2345,46.9,9487.0,1067.0,0.0,0.0,0.0,0.0,0.0,121995.0,461700.221572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_downstream_b04,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,928.987,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_downstream_b04/vehicle_metrics.csv,1953,1387.145929,4237.4,1814.105991,5030.8,1605.629688,4.582392,-37725116.118618,-37727648.092411,5000,1953,3047,60.94,19650.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_super,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_super,mp,--super-router --super-load-ref 3.5 --super-low-load 0.42 --super-high-load 0.68 --super-imbalance-threshold 0.60 --super-wait-imbalance-threshold 0.60 --super-burstiness-threshold 0.55 --super-platoon-threshold 0.75 --super-downstream-threshold 0.97 --super-mode-streak 4 --super-nmin-load 0.78 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,1109.321,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_super/vehicle_metrics.csv,4025,1103.277516,3030.8,1675.918012,4145.6,1473.715841,4.356416,-11571455.226694,-11573901.59749,5000,4025,975,19.5,2944.0,0.0,0.0,111.0,95.0,9248.0,0.0,1367.0,2482.593586,6175.0,1584.0,1577.0,1141995.0,15402.0,36085.0,20942.0,5400.0,0.0,15856.0,108933.209297,253114.458239,212110.120931,19196.844709,413.583333,107439.610292
bologna__skewed__high__seed1__mp_downstream_b08,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_downstream_b08,mp,--downstream-penalty --downstream-beta 0.8 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,941.043,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_downstream_b08/vehicle_metrics.csv,1979,1470.800404,4466.2,1890.741283,5157.1,1686.062153,4.391163,-34660803.049208,-34663414.133069,5000,1979,3021,60.42,19713.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_spillback_on85_off70,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_spillback_on85_off70,mp,--spillback --spillback-on 0.85 --spillback-off 0.70 --spillback-min-halts 2 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,1017.701,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_spillback_on85_off70/vehicle_metrics.csv,2552,1051.783699,3793.45,1422.768025,4512.1,1226.108973,6.05569,-20256768.756231,-20258768.569947,5000,2552,2448,48.96,6671.0,1151.0,0.0,999.0,968.0,118434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__fixed_program0,bologna,bologna,high,5000,0.0,3600.0,skewed,1,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,442.702,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__fixed_program0/vehicle_metrics.csv,3705,1220.728745,3541.8,1749.207287,4631.2,1545.25092,4.228128,-15288886.417589,-15291422.411065,5000,3705,1295,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_spillback_on90_off80,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,1012.89,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_spillback_on90_off80/vehicle_metrics.csv,2658,969.08766,3572.15,1342.129421,4254.15,1136.024056,6.149763,-30281582.946751,-30283576.43643,5000,2658,2342,46.84,6921.0,1149.0,0.0,759.0,735.0,91510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__fixed_tuned,bologna,bologna,high,5000,0.0,3600.0,skewed,1,fixed_tuned,fixed,--fixed-program-id 0 --fixed-main-green-seconds 30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,466.643,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__fixed_tuned/vehicle_metrics.csv,3497,1318.840149,3637.0,1822.561338,4580.0,1624.126008,3.737753,-11792293.87794,-11794879.459142,5000,3497,1503,30.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_switch_eps1,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_switch_eps1,mp,--switch-epsilon 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,763.351,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_switch_eps1/vehicle_metrics.csv,2549,916.154963,3545.2,1276.567281,4204.2,1079.616665,6.247538,-19216674.239592,-19218596.991789,5000,2549,2451,49.02,5432.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_platoon_x2,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,1066.841,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_platoon_x2/vehicle_metrics.csv,2552,1035.215909,4170.05,1404.030172,4844.9,1199.045823,6.145931,-29728570.958301,-29730580.642555,5000,2552,2448,48.96,7026.0,1148.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_switch_rel005,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,776.428,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_switch_rel005/vehicle_metrics.csv,2524,978.487322,3790.1,1338.45523,4429.55,1133.908871,6.392603,-28170843.914419,-28172852.220913,5000,2524,2476,49.52,6633.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_platoon_x4,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,1059.825,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_platoon_x4/vehicle_metrics.csv,2515,997.027435,3769.7,1360.549105,4438.0,1162.86705,6.090258,-21363936.578481,-21365889.027527,5000,2515,2485,49.7,7046.0,1153.0,0.0,0.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__skewed__high__seed1__mp_switch_rel010,bologna,bologna,high,5000,0.0,3600.0,skewed,1,mp_switch_rel010,mp,--switch-epsilon-rel 0.10,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_skewed_high_seed1.yaml,ok,750.413,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__skewed__high__seed1__mp_switch_rel010/vehicle_metrics.csv,2606,927.168457,3831.75,1289.996163,4540.75,1088.81538,6.292716,-24106058.135828,-24107997.455953,5000,2606,2394,47.88,7060.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_program0,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_program0,mp,--program0-hybrid --program0-load-ref 3.5 --program0-enter-mp-load 0.60 --program0-exit-fixed-load 0.40 --program0-mode-streak 4,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,641.088,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_program0/vehicle_metrics.csv,3911,1432.3618,3479.0,2081.826898,4801.0,1880.673168,3.663556,-13663800.065779,-13666575.298979,5000,3911,1089,21.78,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_base,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_base,mp,,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,789.703,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_base/vehicle_metrics.csv,2648,1184.748489,3879.3,1626.461103,4599.2,1423.864909,4.94003,-27289053.628551,-27291334.970464,5000,2648,2352,47.04,6646.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_lta_g040_sf050,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_lta_g040_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.40,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,777.042,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_lta_g040_sf050/vehicle_metrics.csv,2720,1351.085294,4016.2,1805.595956,4723.05,1600.426993,4.761374,-29238494.337602,-29240930.985166,5000,2720,2280,45.6,5470.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_lta_g060_sf050,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_lta_g060_sf050,mp,--lost-time-aware --lost-time-sat-flow 0.50 --lost-time-gain 0.60,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,793.078,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_lta_g060_sf050/vehicle_metrics.csv,2590,1404.105792,3916.1,1843.710425,4604.35,1637.539459,4.720042,-31581325.758025,-31583816.949957,5000,2590,2410,48.2,4209.0,2131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_nmin_a080_f2,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_nmin_a080_f2,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 0.80 --nmin-floor 2 --nmin-min-green 4.0 --nmin-demand-gain 0.25 --nmin-empty-release-seconds 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,785.481,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_nmin_a080_f2/vehicle_metrics.csv,2575,1142.853204,3512.0,1612.852039,4339.1,1409.576113,4.782292,-27843080.396373,-27845326.567108,5000,2575,2425,48.5,8755.0,1132.0,10795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_nmin_a120_f4,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_nmin_a120_f4,mp,--nmin-dynamic --lost-time-sat-flow 0.50 --nmin-alpha 1.20 --nmin-floor 4 --nmin-min-green 4.0 --nmin-demand-gain 0.40 --nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,803.605,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_nmin_a120_f4/vehicle_metrics.csv,2436,1026.651888,3639.25,1439.582923,4334.5,1239.014023,5.39983,-27741863.356086,-27743946.900664,5000,2436,2564,51.28,7663.0,1018.0,21518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_downstream_b04,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,916.148,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_downstream_b04/vehicle_metrics.csv,1872,1484.786325,4113.35,1908.73344,4815.7,1711.441827,4.105465,-31363073.426863,-31365593.529206,5000,1872,3128,62.56,18249.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_fair_mu3_w30,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_fair_mu3_w30,mp,--fairness --fairness-mu 3.0 --fairness-w-half 30.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,803.885,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_fair_mu3_w30/vehicle_metrics.csv,2683,1251.640701,3678.6,1710.877749,4409.8,1510.420637,4.670216,-25474641.053485,-25476952.227361,5000,2683,2317,46.34,8251.0,1031.0,0.0,0.0,0.0,0.0,0.0,145439.0,319243.615243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_downstream_b08,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_downstream_b08,mp,--downstream-penalty --downstream-beta 0.8 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,901.882,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_downstream_b08/vehicle_metrics.csv,1939,1468.844765,4003.5,1914.019598,4710.3,1710.086529,3.908051,-37545632.817051,-37548181.604889,5000,1939,3061,61.22,18451.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_fair_mu5_w20,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/populations/bologna_peak_high_seed1.yaml,ok,801.866,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0024_20260527_122000/runs/bologna__peak__high__seed1__mp_fair_mu5_w20/vehicle_metrics.csv,2700,1239.252593,3803.05,1706.022222,4476.0,1507.357889,4.594311,-22071428.736953,-22073804.095475,5000,2700,2300,46.0,8904.0,1014.0,0.0,0.0,0.0,0.0,0.0,130629.0,503502.929991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
